,Area,Item,Year,hg/ha_yield,pesticides_tonnes,avg_temp
25121,Ukraine,Soybeans,1996,9375,47057.85,7
25122,Ukraine,Wheat,1996,22993,47057.85,7
25123,Ukraine,Maize,1997,32628,42129.32,7.21
25124,Ukraine,Potatoes,1997,105875,42129.32,7.21
25125,Ukraine,"Rice, paddy",1997,28889,42129.32,7.21
25126,Ukraine,Sorghum,1997,8675,42129.32,7.21
25127,Ukraine,Soybeans,1997,13565,42129.32,7.21
25128,Ukraine,Wheat,1997,28277,42129.32,7.21
25129,Ukraine,Maize,1998,25342,37200.78,7.74
25130,Ukraine,Potatoes,1998,101804,37200.78,7.74
25131,Ukraine,"Rice, paddy",1998,30286,37200.78,7.74
25132,Ukraine,Sorghum,1998,6087,37200.78,7.74
25133,Ukraine,Soybeans,1998,11412,37200.78,7.74
25134,Ukraine,Wheat,1998,26479,37200.78,7.74
25135,Ukraine,Maize,1999,25220,32272.25,8.97
25136,Ukraine,Potatoes,1999,82026,32272.25,8.97
25137,Ukraine,"Rice, paddy",1999,29041,32272.25,8.97
25138,Ukraine,Sorghum,1999,6964,32272.25,8.97
25139,Ukraine,Soybeans,1999,10733,32272.25,8.97
25140,Ukraine,Wheat,1999,22903,32272.25,8.97
25141,Ukraine,Maize,2000,30091,27343.71,8.82
25142,Ukraine,Potatoes,2000,121632,27343.71,8.82
25143,Ukraine,"Rice, paddy",2000,35595,27343.71,8.82
25144,Ukraine,Sorghum,2000,11458,27343.71,8.82
25145,Ukraine,Soybeans,2000,10627,27343.71,8.82
25146,Ukraine,Wheat,2000,19756,27343.71,8.82
25147,Ukraine,Maize,2001,32425,22415.17,8.42
25148,Ukraine,Potatoes,2001,108079,22415.17,8.42
25149,Ukraine,"Rice, paddy",2001,36548,22415.17,8.42
25150,Ukraine,Sorghum,2001,9952,22415.17,8.42
25151,Ukraine,Soybeans,2001,10123,22415.17,8.42
25152,Ukraine,Wheat,2001,31020,22415.17,8.42
25153,Ukraine,Maize,2002,35167,17486.64,8.87
25154,Ukraine,Potatoes,2002,104374,17486.64,8.87
25155,Ukraine,"Rice, paddy",2002,39894,17486.64,8.87
25156,Ukraine,Sorghum,2002,13276,17486.64,8.87
25157,Ukraine,Soybeans,2002,12699,17486.64,8.87
25158,Ukraine,Wheat,2002,30455,17486.64,8.87
25159,Ukraine,Maize,2004,38558,15344.4,8.32
25160,Ukraine,Potatoes,2004,133386,15344.4,8.32
25161,Ukraine,"Rice, paddy",2004,37746,15344.4,8.32
25162,Ukraine,Sorghum,2004,18258,15344.4,8.32
25163,Ukraine,Soybeans,2004,14175,15344.4,8.32
25164,Ukraine,Wheat,2004,31661,15344.4,8.32
25165,Ukraine,Maize,2005,43185,23021.7,8.39
25166,Ukraine,Potatoes,2005,128388,23021.7,8.39
25167,Ukraine,"Rice, paddy",2005,43458,23021.7,8.39
25168,Ukraine,Sorghum,2005,26816,23021.7,8.39
25169,Ukraine,Soybeans,2005,14527,23021.7,8.39
25170,Ukraine,Wheat,2005,28457,23021.7,8.39
25171,Ukraine,Maize,2006,37352,28832.6,7.88
25172,Ukraine,Potatoes,2006,133199,28832.6,7.88
25173,Ukraine,"Rice, paddy",2006,46065,28832.6,7.88
25174,Ukraine,Sorghum,2006,18587,28832.6,7.88
25175,Ukraine,Soybeans,2006,12445,28832.6,7.88
25176,Ukraine,Wheat,2006,25308,28832.6,7.88
25177,Ukraine,Maize,2007,39001,36476,9.46
25178,Ukraine,Potatoes,2007,131439,36476,9.46
25179,Ukraine,"Rice, paddy",2007,51185,36476,9.46
25180,Ukraine,Sorghum,2007,15067,36476,9.46
25181,Ukraine,Soybeans,2007,12392,36476,9.46
25182,Ukraine,Wheat,2007,23420,36476,9.46
25183,Ukraine,Maize,2008,46911,54080.5,9.24
25184,Ukraine,Potatoes,2008,138728,54080.5,9.24
25185,Ukraine,"Rice, paddy",2008,50859,54080.5,9.24
25186,Ukraine,Sorghum,2008,20660,54080.5,9.24
25187,Ukraine,Soybeans,2008,15111,54080.5,9.24
25188,Ukraine,Wheat,2008,36698,54080.5,9.24
25189,Ukraine,Maize,2009,50195,36444.7,8.82
25190,Ukraine,Potatoes,2009,139298,36444.7,8.82
25191,Ukraine,"Rice, paddy",2009,58327,36444.7,8.82
25192,Ukraine,Sorghum,2009,21276,36444.7,8.82
25193,Ukraine,Soybeans,2009,16763,36444.7,8.82
25194,Ukraine,Wheat,2009,30930,36444.7,8.82
25195,Ukraine,Maize,2010,45147,62534.6,8.97
25196,Ukraine,Potatoes,2010,132481,62534.6,8.97
25197,Ukraine,"Rice, paddy",2010,50512,62534.6,8.97
25198,Ukraine,Sorghum,2010,21394,62534.6,8.97
25199,Ukraine,Soybeans,2010,16207,62534.6,8.97
25200,Ukraine,Wheat,2010,26816,62534.6,8.97
25201,Ukraine,Maize,2011,64446,79491.7,8.48
25202,Ukraine,Potatoes,2011,168039,79491.7,8.48
25203,Ukraine,"Rice, paddy",2011,57399,79491.7,8.48
25204,Ukraine,Sorghum,2011,26372,79491.7,8.48
25205,Ukraine,Soybeans,2011,20394,79491.7,8.48
25206,Ukraine,Wheat,2011,33533,79491.7,8.48
25207,Ukraine,Maize,2012,47946,90814.8,8.56
25208,Ukraine,Potatoes,2012,161001,90814.8,8.56
25209,Ukraine,"Rice, paddy",2012,61938,90814.8,8.56
25210,Ukraine,Sorghum,2012,15230,90814.8,8.56
25211,Ukraine,Soybeans,2012,17065,90814.8,8.56
25212,Ukraine,Wheat,2012,27999,90814.8,8.56
25213,Ukraine,Maize,2013,64119,86781.8,10.33
25214,Ukraine,Potatoes,2013,159664,86781.8,10.33
25215,Ukraine,"Rice, paddy",2013,59938,86781.8,10.33
25216,Ukraine,Sorghum,2013,27409,86781.8,10.33
25217,Ukraine,Soybeans,2013,20535,86781.8,10.33
25218,Ukraine,Wheat,2013,33931,86781.8,10.33
25219,United Kingdom,Potatoes,1990,365161,29517,9.56
25220,United Kingdom,Potatoes,1990,365161,29517,10.4
25221,United Kingdom,Potatoes,1990,365161,29517,8.68
25222,United Kingdom,Potatoes,1990,365161,29517,10.94
25223,United Kingdom,Wheat,1990,69712,29517,9.56
25224,United Kingdom,Wheat,1990,69712,29517,10.4
25225,United Kingdom,Wheat,1990,69712,29517,8.68
25226,United Kingdom,Wheat,1990,69712,29517,10.94
25227,United Kingdom,Potatoes,1991,354068,29022,9.11
25228,United Kingdom,Potatoes,1991,354068,29022,9.24
25229,United Kingdom,Potatoes,1991,354068,29022,7.99
25230,United Kingdom,Potatoes,1991,354068,29022,9.67
25231,United Kingdom,Wheat,1991,72519,29022,9.11
25232,United Kingdom,Wheat,1991,72519,29022,9.24
25233,United Kingdom,Wheat,1991,72519,29022,7.99
25234,United Kingdom,Wheat,1991,72519,29022,9.67
25235,United Kingdom,Potatoes,1992,433870,31077,9.11
25236,United Kingdom,Potatoes,1992,433870,31077,9.54
25237,United Kingdom,Potatoes,1992,433870,31077,8.05
25238,United Kingdom,Potatoes,1992,433870,31077,10.15
25239,United Kingdom,Wheat,1992,68194,31077,9.11
25240,United Kingdom,Wheat,1992,68194,31077,9.54
25241,United Kingdom,Wheat,1992,68194,31077,8.05
25242,United Kingdom,Wheat,1992,68194,31077,10.15
25243,United Kingdom,Potatoes,1993,415790,32387,8.75
25244,United Kingdom,Potatoes,1993,415790,32387,9.14
25245,United Kingdom,Potatoes,1993,415790,32387,7.59
25246,United Kingdom,Potatoes,1993,415790,32387,9.69
25247,United Kingdom,Wheat,1993,73282,32387,8.75
25248,United Kingdom,Wheat,1993,73282,32387,9.14
25249,United Kingdom,Wheat,1993,73282,32387,7.59
25250,United Kingdom,Wheat,1993,73282,32387,9.69
25251,United Kingdom,Potatoes,1994,399956,33929,9.01
25252,United Kingdom,Potatoes,1994,399956,33929,9.86
25253,United Kingdom,Potatoes,1994,399956,33929,8.07
25254,United Kingdom,Potatoes,1994,399956,33929,10.48
25255,United Kingdom,Wheat,1994,73520,33929,9.01
25256,United Kingdom,Wheat,1994,73520,33929,9.86
25257,United Kingdom,Wheat,1994,73520,33929,8.07
25258,United Kingdom,Wheat,1994,73520,33929,10.48
25259,United Kingdom,Potatoes,1995,374503,33743,9.52
25260,United Kingdom,Potatoes,1995,374503,33743,10.17
25261,United Kingdom,Potatoes,1995,374503,33743,8.49
25262,United Kingdom,Potatoes,1995,374503,33743,10.55
25263,United Kingdom,Wheat,1995,76992,33743,9.52
25264,United Kingdom,Wheat,1995,76992,33743,10.17
25265,United Kingdom,Wheat,1995,76992,33743,8.49
25266,United Kingdom,Wheat,1995,76992,33743,10.55
25267,United Kingdom,Potatoes,1996,407441,35579,8.8
25268,United Kingdom,Potatoes,1996,407441,35579,8.87
25269,United Kingdom,Potatoes,1996,407441,35579,7.71
25270,United Kingdom,Potatoes,1996,407441,35579,9.27
25271,United Kingdom,Wheat,1996,81315,35579,8.8
25272,United Kingdom,Wheat,1996,81315,35579,8.87
25273,United Kingdom,Wheat,1996,81315,35579,7.71
25274,United Kingdom,Wheat,1996,81315,35579,9.27
25275,United Kingdom,Potatoes,1997,429656,35490,9.94
25276,United Kingdom,Potatoes,1997,429656,35490,10.17
25277,United Kingdom,Potatoes,1997,429656,35490,8.87
25278,United Kingdom,Potatoes,1997,429656,35490,10.64
25279,United Kingdom,Wheat,1997,73776,35490,9.94
25280,United Kingdom,Wheat,1997,73776,35490,10.17
25281,United Kingdom,Wheat,1997,73776,35490,8.87
25282,United Kingdom,Wheat,1997,73776,35490,10.64
25283,United Kingdom,Potatoes,1998,391347,35422,9.59
25284,United Kingdom,Potatoes,1998,391347,35422,10
25285,United Kingdom,Potatoes,1998,391347,35422,8.56
25286,United Kingdom,Potatoes,1998,391347,35422,10.4
25287,United Kingdom,Wheat,1998,75542,35422,9.59
25288,United Kingdom,Wheat,1998,75542,35422,10
25289,United Kingdom,Wheat,1998,75542,35422,8.56
25290,United Kingdom,Wheat,1998,75542,35422,10.4
25291,United Kingdom,Potatoes,1999,401515,35537,9.67
25292,United Kingdom,Potatoes,1999,401515,35537,10.3
25293,United Kingdom,Potatoes,1999,401515,35537,8.74
25294,United Kingdom,Potatoes,1999,401515,35537,10.86
25295,United Kingdom,Wheat,1999,80495,35537,9.67
25296,United Kingdom,Wheat,1999,80495,35537,10.3
25297,United Kingdom,Wheat,1999,80495,35537,8.74
25298,United Kingdom,Wheat,1999,80495,35537,10.86
25299,United Kingdom,Potatoes,2000,399759,33031.28,9.47
25300,United Kingdom,Potatoes,2000,399759,33031.28,9.97
25301,United Kingdom,Potatoes,2000,399759,33031.28,8.48
25302,United Kingdom,Potatoes,2000,399759,33031.28,10.52
25303,United Kingdom,Wheat,2000,80075,33031.28,9.47
25304,United Kingdom,Wheat,2000,80075,33031.28,9.97
25305,United Kingdom,Wheat,2000,80075,33031.28,8.48
25306,United Kingdom,Wheat,2000,80075,33031.28,10.52
25307,United Kingdom,Potatoes,2001,402970,32893.1,9.25
25308,United Kingdom,Potatoes,2001,402970,32893.1,9.69
25309,United Kingdom,Potatoes,2001,402970,32893.1,8.15
25310,United Kingdom,Potatoes,2001,402970,32893.1,10.18
25311,United Kingdom,Wheat,2001,70827,32893.1,9.25
25312,United Kingdom,Wheat,2001,70827,32893.1,9.69
25313,United Kingdom,Wheat,2001,70827,32893.1,8.15
25314,United Kingdom,Wheat,2001,70827,32893.1,10.18
25315,United Kingdom,Potatoes,2002,440886,30995.26,9.78
25316,United Kingdom,Potatoes,2002,440886,30995.26,10.28
25317,United Kingdom,Potatoes,2002,440886,30995.26,8.76
25318,United Kingdom,Potatoes,2002,440886,30995.26,10.91
25319,United Kingdom,Wheat,2002,80028,30995.26,9.78
25320,United Kingdom,Wheat,2002,80028,30995.26,10.28
25321,United Kingdom,Wheat,2002,80028,30995.26,8.76
25322,United Kingdom,Wheat,2002,80028,30995.26,10.91
25323,United Kingdom,Potatoes,2004,424781,31223.91,9.86
25324,United Kingdom,Potatoes,2004,424781,31223.91,10.27
25325,United Kingdom,Potatoes,2004,424781,31223.91,8.92
25326,United Kingdom,Potatoes,2004,424781,31223.91,10.77
25327,United Kingdom,Wheat,2004,77754,31223.91,9.86
25328,United Kingdom,Wheat,2004,77754,31223.91,10.27
25329,United Kingdom,Wheat,2004,77754,31223.91,8.92
25330,United Kingdom,Wheat,2004,77754,31223.91,10.77
25331,United Kingdom,Potatoes,2005,435153,31415.27,9.9
25332,United Kingdom,Potatoes,2005,435153,31415.27,10.24
25333,United Kingdom,Potatoes,2005,435153,31415.27,8.85
25334,United Kingdom,Potatoes,2005,435153,31415.27,10.63
25335,United Kingdom,Wheat,2005,79609,31415.27,9.9
25336,United Kingdom,Wheat,2005,79609,31415.27,10.24
25337,United Kingdom,Wheat,2005,79609,31415.27,8.85
25338,United Kingdom,Wheat,2005,79609,31415.27,10.63
25339,United Kingdom,Potatoes,2006,415887,22588.09,10.02
25340,United Kingdom,Potatoes,2006,415887,22588.09,10.58
25341,United Kingdom,Potatoes,2006,415887,22588.09,9.1
25342,United Kingdom,Potatoes,2006,415887,22588.09,11.1
25343,United Kingdom,Wheat,2006,80361,22588.09,10.02
25344,United Kingdom,Wheat,2006,80361,22588.09,10.58
25345,United Kingdom,Wheat,2006,80361,22588.09,9.1
25346,United Kingdom,Wheat,2006,80361,22588.09,11.1
25347,United Kingdom,Potatoes,2007,401926,22331.7,10.11
25348,United Kingdom,Potatoes,2007,401926,22331.7,10.37
25349,United Kingdom,Potatoes,2007,401926,22331.7,8.94
25350,United Kingdom,Potatoes,2007,401926,22331.7,10.83
25351,United Kingdom,Wheat,2007,72244,22331.7,10.11
25352,United Kingdom,Wheat,2007,72244,22331.7,10.37
25353,United Kingdom,Wheat,2007,72244,22331.7,8.94
25354,United Kingdom,Wheat,2007,72244,22331.7,10.83
25355,United Kingdom,Potatoes,2008,416597,21596.68,9.48
25356,United Kingdom,Potatoes,2008,416597,21596.68,9.82
25357,United Kingdom,Potatoes,2008,416597,21596.68,8.42
25358,United Kingdom,Potatoes,2008,416597,21596.68,10.38
25359,United Kingdom,Wheat,2008,82814,21596.68,9.48
25360,United Kingdom,Wheat,2008,82814,21596.68,9.82
25361,United Kingdom,Wheat,2008,82814,21596.68,8.42
25362,United Kingdom,Wheat,2008,82814,21596.68,10.38
25363,United Kingdom,Potatoes,2009,444167,21324.22,9.59
25364,United Kingdom,Potatoes,2009,444167,21324.22,9.9
25365,United Kingdom,Potatoes,2009,444167,21324.22,8.64
25366,United Kingdom,Potatoes,2009,444167,21324.22,10.52
25367,United Kingdom,Wheat,2009,79284,21324.22,9.59
25368,United Kingdom,Wheat,2009,79284,21324.22,9.9
25369,United Kingdom,Wheat,2009,79284,21324.22,8.64
25370,United Kingdom,Wheat,2009,79284,21324.22,10.52
25371,United Kingdom,Potatoes,2010,438841,16770.87,8.4
25372,United Kingdom,Potatoes,2010,438841,16770.87,8.8
25373,United Kingdom,Potatoes,2010,438841,16770.87,7.43
25374,United Kingdom,Potatoes,2010,438841,16770.87,9.38
25375,United Kingdom,Wheat,2010,76746,16770.87,8.4
25376,United Kingdom,Wheat,2010,76746,16770.87,8.8
25377,United Kingdom,Wheat,2010,76746,16770.87,7.43
25378,United Kingdom,Wheat,2010,76746,16770.87,9.38
25379,United Kingdom,Potatoes,2011,432192,16401.66,9.82
25380,United Kingdom,Potatoes,2011,432192,16401.66,10.63
25381,United Kingdom,Potatoes,2011,432192,16401.66,8.95
25382,United Kingdom,Potatoes,2011,432192,16401.66,11.19
25383,United Kingdom,Wheat,2011,77471,16401.66,9.82
25384,United Kingdom,Wheat,2011,77471,16401.66,10.63
25385,United Kingdom,Wheat,2011,77471,16401.66,8.95
25386,United Kingdom,Wheat,2011,77471,16401.66,11.19
25387,United Kingdom,Potatoes,2012,305570,17718.64,9.27
25388,United Kingdom,Potatoes,2012,305570,17718.64,9.55
25389,United Kingdom,Potatoes,2012,305570,17718.64,8.08
25390,United Kingdom,Potatoes,2012,305570,17718.64,10
25391,United Kingdom,Wheat,2012,66571,17718.64,9.27
25392,United Kingdom,Wheat,2012,66571,17718.64,9.55
25393,United Kingdom,Wheat,2012,66571,17718.64,8.08
25394,United Kingdom,Wheat,2012,66571,17718.64,10
25395,United Kingdom,Potatoes,2013,408993,17673.46,8.76
25396,United Kingdom,Potatoes,2013,408993,17673.46,9.57
25397,United Kingdom,Potatoes,2013,408993,17673.46,8.39
25398,United Kingdom,Potatoes,2013,408993,17673.46,9.91
25399,United Kingdom,Wheat,2013,73838,17673.46,8.76
25400,United Kingdom,Wheat,2013,73838,17673.46,9.57
25401,United Kingdom,Wheat,2013,73838,17673.46,8.39
25402,United Kingdom,Wheat,2013,73838,17673.46,9.91
25403,Uruguay,Maize,1990,18510,1762.01,16.91
25404,Uruguay,Potatoes,1990,95000,1762.01,16.91
25405,Uruguay,"Rice, paddy",1990,44474,1762.01,16.91
25406,Uruguay,Sorghum,1990,22680,1762.01,16.91
25407,Uruguay,Soybeans,1990,12982,1762.01,16.91
25408,Uruguay,Sweet potatoes,1990,57857,1762.01,16.91
25409,Uruguay,Wheat,1990,18510,1762.01,16.91
25410,Uruguay,Maize,1991,17800,1762.01,16.95
25411,Uruguay,Potatoes,1991,101741,1762.01,16.95
25412,Uruguay,"Rice, paddy",1991,47767,1762.01,16.95
25413,Uruguay,Sorghum,1991,31718,1762.01,16.95
25414,Uruguay,Soybeans,1991,18333,1762.01,16.95
25415,Uruguay,Sweet potatoes,1991,40000,1762.01,16.95
25416,Uruguay,Wheat,1991,16135,1762.01,16.95
25417,Uruguay,Maize,1992,15613,2072.03,16.7
25418,Uruguay,Potatoes,1992,92262,2072.03,16.7
25419,Uruguay,"Rice, paddy",1992,47557,2072.03,16.7
25420,Uruguay,Sorghum,1992,28877,2072.03,16.7
25421,Uruguay,Soybeans,1992,19886,2072.03,16.7
25422,Uruguay,Sweet potatoes,1992,67758,2072.03,16.7
25423,Uruguay,Wheat,1992,23035,2072.03,16.7
25424,Uruguay,Maize,1993,19631,1634.02,16.81
25425,Uruguay,Potatoes,1993,85938,1634.02,16.81
25426,Uruguay,"Rice, paddy",1993,51717,1634.02,16.81
25427,Uruguay,Sorghum,1993,31952,1634.02,16.81
25428,Uruguay,Soybeans,1993,18500,1634.02,16.81
25429,Uruguay,Sweet potatoes,1993,87002,1634.02,16.81
25430,Uruguay,Wheat,1993,16018,1634.02,16.81
25431,Uruguay,Maize,1994,16279,2272.08,17.17
25432,Uruguay,Potatoes,1994,93306,2272.08,17.17
25433,Uruguay,"Rice, paddy",1994,49158,2272.08,17.17
25434,Uruguay,Sorghum,1994,27997,2272.08,17.17
25435,Uruguay,Soybeans,1994,15091,2272.08,17.17
25436,Uruguay,Sweet potatoes,1994,91667,2272.08,17.17
25437,Uruguay,Wheat,1994,25653,2272.08,17.17
25438,Uruguay,Maize,1995,24528,2413.02,16.66
25439,Uruguay,Potatoes,1995,100603,2413.02,16.66
25440,Uruguay,"Rice, paddy",1995,55099,2413.02,16.66
25441,Uruguay,Sorghum,1995,31881,2413.02,16.66
25442,Uruguay,Soybeans,1995,18235,2413.02,16.66
25443,Uruguay,Sweet potatoes,1995,99107,2413.02,16.66
25444,Uruguay,Wheat,1995,23359,2413.02,16.66
25445,Uruguay,Maize,1996,21712,3444.01,17.03
25446,Uruguay,Potatoes,1996,109417,3444.01,17.03
25447,Uruguay,"Rice, paddy",1996,64684,3444.01,17.03
25448,Uruguay,Sorghum,1996,30391,3444.01,17.03
25449,Uruguay,Soybeans,1996,17895,3444.01,17.03
25450,Uruguay,Sweet potatoes,1996,91667,3444.01,17.03
25451,Uruguay,Wheat,1996,25957,3444.01,17.03
25452,Uruguay,Maize,1997,26444,3362.05,17.46
25453,Uruguay,Potatoes,1997,150885,3362.05,17.46
25454,Uruguay,"Rice, paddy",1997,65839,3362.05,17.46
25455,Uruguay,Sorghum,1997,33428,3362.05,17.46
25456,Uruguay,Soybeans,1997,17333,3362.05,17.46
25457,Uruguay,Sweet potatoes,1997,107143,3362.05,17.46
25458,Uruguay,Wheat,1997,19843,3362.05,17.46
25459,Uruguay,Maize,1998,33715,4239.03,16.77
25460,Uruguay,Potatoes,1998,157532,4239.03,16.77
25461,Uruguay,"Rice, paddy",1998,50862,4239.03,16.77
25462,Uruguay,Sorghum,1998,33616,4239.03,16.77
25463,Uruguay,Soybeans,1998,21111,4239.03,16.77
25464,Uruguay,Sweet potatoes,1998,100000,4239.03,16.77
25465,Uruguay,Wheat,1998,28929,4239.03,16.77
25466,Uruguay,Maize,1999,40894,3925.03,16.62
25467,Uruguay,Potatoes,1999,163866,3925.03,16.62
25468,Uruguay,"Rice, paddy",1999,63830,3925.03,16.62
25469,Uruguay,Sorghum,1999,35724,3925.03,16.62
25470,Uruguay,Soybeans,1999,21110,3925.03,16.62
25471,Uruguay,Sweet potatoes,1999,100000,3925.03,16.62
25472,Uruguay,Wheat,1999,19537,3925.03,16.62
25473,Uruguay,Maize,2000,15296,3650.08,16.95
25474,Uruguay,Potatoes,2000,124074,3650.08,16.95
25475,Uruguay,"Rice, paddy",2000,63840,3650.08,16.95
25476,Uruguay,Sorghum,2000,16048,3650.08,16.95
25477,Uruguay,Soybeans,2000,7640,3650.08,16.95
25478,Uruguay,Sweet potatoes,2000,100000,3650.08,16.95
25479,Uruguay,Wheat,2000,25344,3650.08,16.95
25480,Uruguay,Maize,2001,46643,4433.04,17.61
25481,Uruguay,Potatoes,2001,146493,4433.04,17.61
25482,Uruguay,"Rice, paddy",2001,67037,4433.04,17.61
25483,Uruguay,Sorghum,2001,40630,4433.04,17.61
25484,Uruguay,Soybeans,2001,23000,4433.04,17.61
25485,Uruguay,Sweet potatoes,2001,100000,4433.04,17.61
25486,Uruguay,Wheat,2001,11488,4433.04,17.61
25487,Uruguay,Maize,2002,33552,5184.5,17.06
25488,Uruguay,Potatoes,2002,129399,5184.5,17.06
25489,Uruguay,"Rice, paddy",2002,58632,5184.5,17.06
25490,Uruguay,Sorghum,2002,32075,5184.5,17.06
25491,Uruguay,Soybeans,2002,24567,5184.5,17.06
25492,Uruguay,Sweet potatoes,2002,100000,5184.5,17.06
25493,Uruguay,Wheat,2002,15011,5184.5,17.06
25494,Uruguay,Maize,2004,49640,9017.73,17.22
25495,Uruguay,Potatoes,2004,159905,9017.73,17.22
25496,Uruguay,"Rice, paddy",2004,67712,9017.73,17.22
25497,Uruguay,Sorghum,2004,38760,9017.73,17.22
25498,Uruguay,Soybeans,2004,15263,9017.73,17.22
25499,Uruguay,Sweet potatoes,2004,90909,9017.73,17.22
25500,Uruguay,Wheat,2004,29704,9017.73,17.22
25501,Uruguay,Maize,2005,41419,9232.47,17.13
25502,Uruguay,Potatoes,2005,189330,9232.47,17.13
25503,Uruguay,"Rice, paddy",2005,66005,9232.47,17.13
25504,Uruguay,Sorghum,2005,44579,9232.47,17.13
25505,Uruguay,Soybeans,2005,18381,9232.47,17.13
25506,Uruguay,Sweet potatoes,2005,94286,9232.47,17.13
25507,Uruguay,Wheat,2005,29583,9232.47,17.13
25508,Uruguay,Maize,2006,41837,9143.45,17.13
25509,Uruguay,Potatoes,2006,172693,9143.45,17.13
25510,Uruguay,"Rice, paddy",2006,72893,9143.45,17.13
25511,Uruguay,Sorghum,2006,38797,9143.45,17.13
25512,Uruguay,Soybeans,2006,21899,9143.45,17.13
25513,Uruguay,Sweet potatoes,2006,91892,9143.45,17.13
25514,Uruguay,Wheat,2006,31603,9143.45,17.13
25515,Uruguay,Maize,2007,57541,14057.2,16.53
25516,Uruguay,Potatoes,2007,149353,14057.2,16.53
25517,Uruguay,"Rice, paddy",2007,78796,14057.2,16.53
25518,Uruguay,Sorghum,2007,38000,14057.2,16.53
25519,Uruguay,Soybeans,2007,22233,14057.2,16.53
25520,Uruguay,Sweet potatoes,2007,93333,14057.2,16.53
25521,Uruguay,Wheat,2007,28420,14057.2,16.53
25522,Uruguay,Maize,2008,41526,13335.22,17.43
25523,Uruguay,Potatoes,2008,169299,13335.22,17.43
25524,Uruguay,"Rice, paddy",2008,78989,13335.22,17.43
25525,Uruguay,Sorghum,2008,40106,13335.22,17.43
25526,Uruguay,Soybeans,2008,16733,13335.22,17.43
25527,Uruguay,Sweet potatoes,2008,93421,13335.22,17.43
25528,Uruguay,Wheat,2008,28560,13335.22,17.43
25529,Uruguay,Maize,2009,30834,13475.41,16.96
25530,Uruguay,Potatoes,2009,161006,13475.41,16.96
25531,Uruguay,"Rice, paddy",2009,80100,13475.41,16.96
25532,Uruguay,Sorghum,2009,47606,13475.41,16.96
25533,Uruguay,Soybeans,2009,17802,13475.41,16.96
25534,Uruguay,Sweet potatoes,2009,94737,13475.41,16.96
25535,Uruguay,Wheat,2009,33583,13475.41,16.96
25536,Uruguay,Maize,2010,55115,14981.18,17.11
25537,Uruguay,Potatoes,2010,200915,14981.18,17.11
25538,Uruguay,"Rice, paddy",2010,70954,14981.18,17.11
25539,Uruguay,Sorghum,2010,39093,14981.18,17.11
25540,Uruguay,Soybeans,2010,21124,14981.18,17.11
25541,Uruguay,Sweet potatoes,2010,94156,14981.18,17.11
25542,Uruguay,Wheat,2010,32196,14981.18,17.11
